id,EAP,HPL,MWS
id12295,0.220841,0.538816,0.240373
id18977,0.168946,0.045372,0.785712
id27456,0.570558,0.268632,0.16084
id02223,0.992267,0.00571972,0.00204303
id06374,0.150752,0.22066,0.628618
id13746,0.110413,0.00504993,0.884567
id24107,0.0933559,0.0239528,0.882721
id09075,0.280782,0.103472,0.615776
id06741,0.794931,0.00572972,0.19937
id25474,0.4582,0.184323,0.357508
id02497,0.964356,0.0136656,0.0220079
id21878,0.840494,0.0721697,0.0873668
id23199,0.127358,0.130646,0.742026
id12018,0.94211,0.0127076,0.0452121
id20722,0.196211,0.0127708,0.791048
id05372,0.081946,0.890096,0.0279884
id07964,0.616154,0.0741757,0.309701
id02393,0.220157,0.0154217,0.764451
id10923,0.308629,0.0316657,0.659736
id01260,0.978605,0.00630718,0.015118
id09037,0.02938,0.0356223,0.935028
id01477,0.110534,0.437343,0.452153
id11164,0.917679,0.0503388,0.0320124
id20313,0.429269,0.159015,0.411746
id20067,0.381965,0.166833,0.451232
id17248,0.968389,0.00407224,0.0275692
id24557,0.0640617,0.00640819,0.92956
id26745,0.986806,0.000439205,0.0127847
id16759,0.283563,0.171828,0.544639
id22382,0.935689,0.0150841,0.0492573
id18404,0.401452,0.00882567,0.589753
id23761,0.0781685,0.0137393,0.908122
id00511,0.0619129,0.908228,0.0298892
id15560,0.885006,0.0608031,0.0542205
id04834,0.99567,0.000436856,0.0039236
id26796,0.505525,0.174899,0.319606
id14809,0.0160898,0.0030154,0.980925
id15091,0.99495,0.000258375,0.00482199
id14861,0.40891,0.503703,0.0874173
id21193,0.0261753,0.89509,0.0787651
id20331,0.254738,0.729251,0.0160413
id17847,0.0021355,0.994211,0.00368364
id00795,0.91922,0.042646,0.0381644
id22651,0.678287,0.157284,0.164459
id22803,0.94951,0.030086,0.0204342
id01714,0.846894,0.0760103,0.0771257
id05350,0.00412528,0.000596249,0.995308
id08674,0.191874,0.781098,0.0270583
id04427,0.552132,0.418408,0.0294897
id17815,0.0122794,0.979962,0.00778886
id22270,0.979846,0.0180697,0.00211406
id11183,0.176555,0.00128427,0.822191
id00326,0.87343,0.100704,0.0258962
id00382,0.596622,0.183817,0.21959
id11557,0.208373,0.333231,0.458426
id20271,0.742961,0.169411,0.0876586
id05133,0.942013,0.0117537,0.0462636
id14597,0.107991,0.804424,0.0876153
id21411,0.194646,0.540275,0.265108
id15375,0.762082,0.0250321,0.212916
id10172,0.027614,0.037232,0.935184
id13524,0.992333,0.00108473,0.00661267
id26331,0.530275,0.0760328,0.393722
id20167,0.449229,0.0384398,0.512361
id03249,0.160196,0.791182,0.048652
id15839,0.968498,0.0111409,0.020391
id27200,0.230773,0.662871,0.106386
id15847,0.0230433,0.0210662,0.955921
id07249,0.119461,0.772605,0.107964
id19494,0.948843,0.0241561,0.0270313
id01388,0.227797,0.463747,0.308486
id22045,0.218779,0.0391772,0.742074
id09111,0.877178,0.118633,0.00421879
id04011,0.0546077,0.793386,0.152036
id26410,0.00858755,0.937449,0.0539931
id19614,0.710937,0.132969,0.156124
id10183,0.0338942,0.950208,0.0159276
id20388,0.0847211,0.19539,0.719919
id16498,0.895059,0.0664522,0.0385191
id18488,0.00416952,0.00592647,0.989934
id11018,0.0272728,0.953536,0.0192207
id16185,0.421367,0.547011,0.0316518
id23501,0.139568,0.332245,0.528217
id02837,0.623873,0.0297865,0.346371
id05544,0.912159,0.0658191,0.0220519
id22784,0.317615,0.582403,0.100012
id15404,0.141382,0.0184669,0.840181
id13010,0.35822,0.393363,0.248447
id22169,0.178211,0.716786,0.105033
id16438,0.0725384,0.471129,0.456363
id20464,0.126608,0.631882,0.24154
id26306,0.876242,0.0460304,0.0777577
id15995,0.991952,0.00225308,0.00582507
id26068,0.874984,0.0659903,0.0590555
id19348,0.19833,0.343764,0.457936
id04196,0.372075,0.500441,0.127514
id13002,0.205484,0.761249,0.0332969
id25650,0.0746671,0.847846,0.0775168
id17598,0.321982,0.530115,0.147933
id10079,0.630106,0.320431,0.0494929
id10094,0.156097,0.711339,0.132593
id05918,0.905741,0.0484267,0.0458624
id18747,0.901356,0.0400742,0.0585995
id15571,0.0807584,0.828935,0.0903365
id16113,0.750253,0.050994,0.198783
id02316,0.609766,0.153649,0.236615
id09545,0.616583,0.240815,0.142632
id13878,0.261143,0.0159163,0.72297
id07476,0.977356,0.0195062,0.00316803
id20103,0.349795,0.117334,0.5329
id27367,0.351779,0.106453,0.541798
id25668,0.520277,0.120166,0.359587
id09680,0.753758,0.0294336,0.216839
id00500,0.195634,0.713471,0.0909252
id06110,0.934067,0.0272348,0.0387278
id15804,0.0689972,0.921424,0.00960861
id03223,0.0249838,0.838883,0.136163
id02039,0.214419,0.627756,0.157855
id09795,0.0699443,0.00602655,0.924059
id10808,0.387471,0.373364,0.239195
id10134,0.0509812,0.717593,0.231456
id14361,0.100365,0.32399,0.575675
id15881,0.598414,0.168374,0.233242
id27120,0.523694,0.271254,0.205081
id09860,0.18427,0.272855,0.542905
id11959,0.0334898,0.749665,0.216875
id25770,0.00795433,0.970788,0.0212882
id24364,0.140578,0.844183,0.0152682
id22944,0.869628,0.0444751,0.0859272
id04345,0.99637,0.00207654,0.00158328
id05127,0.665728,0.00610124,0.328201
id01779,0.259936,0.173868,0.566226
id05559,0.798486,0.154327,0.0472166
id14474,0.983569,0.0122107,0.00425054
id13283,0.65635,0.141041,0.202639
id03301,0.681986,0.139938,0.178106
id16939,0.224206,0.711005,0.0648191
id01166,0.0342618,0.717036,0.248732
id16766,0.533868,0.00867302,0.457489
id04338,0.407354,0.346797,0.245879
id12731,0.962673,0.0310175,0.0063398
id08988,0.316816,0.652579,0.0306358
id08236,0.373504,0.4702,0.156326
id03309,0.875966,0.090464,0.0336005
id16458,0.685066,0.170674,0.144289
id02442,0.576376,0.282291,0.141363
id25767,0.106079,0.00904835,0.884903
id17357,0.299287,0.610164,0.0905781
id08627,0.227907,0.0311278,0.740995
id19488,0.634119,0.148397,0.217514
id18345,0.0440889,0.140522,0.815419
id10661,0.909213,0.0362201,0.0545965
id01713,0.0511901,0.930153,0.018687
id26237,0.471653,0.525243,0.00313429
id08062,0.0593535,0.935585,0.00509143
id01497,0.14384,0.706914,0.149276
id07590,0.944282,0.0146464,0.0411016
id06299,0.121728,0.115628,0.762674
id02770,0.376192,0.173172,0.450666
id19197,0.121828,0.145961,0.732241
id16572,0.851515,0.110219,0.0382965
id04518,0.351347,0.561626,0.0870567
id09316,0.817345,0.178719,0.00396633
id17533,0.00735551,0.0368139,0.955861
id13494,0.602743,0.286633,0.110654
id10024,0.75473,0.208456,0.0368438
id19896,0.663546,0.274985,0.0614993
id10956,0.933797,0.0618572,0.00437607
id08458,0.130138,0.405043,0.464849
id09066,0.732316,0.000768061,0.266946
id26608,0.0906066,0.156499,0.752924
id20977,0.800691,0.164712,0.0346278
id21587,0.13298,0.551981,0.315069
id19928,0.330277,0.166503,0.50325
id19077,0.050393,0.850843,0.0987936
id06865,0.290219,0.304586,0.405225
id15224,0.0156648,0.214539,0.769826
id09036,0.264035,0.121031,0.614964
id04885,0.907795,0.0597751,0.0324595
id06619,0.127507,0.770718,0.101805
id20211,0.0388316,0.92557,0.0356279
id23985,0.524484,0.237492,0.238054
id17048,0.85796,0.0193526,0.122717
id11272,0.958189,0.000237787,0.0416035
id16998,0.0361007,0.0832449,0.880684
id16506,0.0906325,0.0807382,0.828659
id11558,0.725032,0.0947466,0.180252
id04913,0.391415,0.0376401,0.570975
id10308,0.0754489,0.107022,0.817559
id15956,0.0460031,0.0588014,0.895226
id21350,0.193668,0.60531,0.201052
id09246,0.693066,0.162073,0.144891
id00753,0.247232,0.734767,0.0180307
id08101,0.2523,0.294972,0.452758
id26853,0.0547956,0.864816,0.0804186
id22044,0.168601,0.803246,0.0281831
id27234,0.611851,0.0208117,0.367368
id18357,0.321798,0.630614,0.0476179
id24187,0.871958,0.0935804,0.0344918
id23934,0.555411,0.0489753,0.395643
id21378,0.00444377,0.953568,0.0420183
id12777,0.198473,0.695151,0.106406
id11493,0.0597646,0.0808456,0.85942
id12824,0.353491,0.0410356,0.605503
id22565,0.122561,0.856065,0.0214044
id02996,0.131672,0.0400107,0.828347
id26154,0.281318,0.367878,0.350834
id22710,0.119136,0.843431,0.0374622
id19389,0.770341,0.0660504,0.163639
id19539,0.362529,0.0565693,0.580932
id17345,0.346616,0.57495,0.0784642
id16938,0.603635,0.130868,0.265527
id05670,0.97446,0.0239772,0.0015932
id12991,0.406337,0.3711,0.222594
id26819,0.179694,0.760713,0.059623
id02679,0.615038,0.105717,0.279275
id11334,0.902337,0.0678276,0.0298653
id18553,0.823871,0.10044,0.0757181
id27899,0.495579,0.421413,0.0830381
id20569,0.0329232,0.744711,0.222395
id00759,0.00349087,0.991819,0.00471999
id13013,0.993417,0.00131368,0.00529919
id06798,0.929693,0.0370724,0.0332645
id04524,0.117103,0.80092,0.0820066
id19026,0.144822,0.0967933,0.758415
id17376,0.228475,0.162727,0.608828
id21794,0.106162,0.170328,0.72354
id22720,0.327615,0.134845,0.53757
id26054,0.332701,0.00991638,0.657413
id01050,0.00782717,0.942544,0.0496587
id11917,0.64573,0.0406994,0.3136
id12706,0.503884,0.337527,0.158619
id18796,0.3171,0.490342,0.192588
id10096,0.200639,0.17606,0.623331
id27514,0.615298,0.21408,0.170652
id22130,0.317547,0.400798,0.281685
id23378,0.990277,0.00272397,0.00702907
id27306,0.624022,0.273542,0.102467
id25914,0.684462,0.101681,0.213888
id05461,0.785784,0.133878,0.080368
id24782,0.458081,0.314796,0.227153
id11890,0.0637389,0.876414,0.0598766
id23405,0.883498,0.0703357,0.0461967
id15919,0.193224,0.643631,0.163176
id08430,0.627922,0.0709409,0.301167
id16328,0.263142,0.0718325,0.665056
id16599,0.920672,0.0403226,0.0390351
id25407,0.104652,0.765412,0.129967
id10786,0.993878,5.18297e-05,0.00610057
id08935,0.873097,0.0923998,0.0345331
id24742,0.998067,0.000268217,0.00169455
id15921,0.751541,0.0525144,0.195975
id21816,0.458975,0.115675,0.42538
id06235,0.263732,0.404034,0.332264
id00527,0.213875,0.512834,0.273321
id17349,0.0713618,0.267953,0.660715
id05356,0.611192,0.206996,0.181842
id13287,0.235018,0.163023,0.601989
id09044,0.775888,0.148411,0.0757307
id09374,0.184306,0.497543,0.318181
id25625,0.39165,0.595233,0.0131471
id03201,0.0798821,0.104216,0.815931
id02709,0.859921,0.117711,0.0223977
id08914,0.508862,0.0246607,0.466508
id15753,0.813756,0.0669586,0.119315
id20125,0.436358,0.439513,0.124158
id20784,0.693812,0.186156,0.120062
id26248,0.0604831,4.52849e-05,0.939502
id10016,0.40713,0.0557815,0.537119
id18793,0.778548,0.0102616,0.21122
id04562,0.684007,0.308971,0.00705217
id25106,0.245252,0.101627,0.653151
id00536,0.939076,0.0351656,0.0257887
id01946,0.376451,0.0580992,0.565479
id18369,0.196464,0.453521,0.350045
id07345,0.0810706,0.854414,0.0645455
id27752,0.967234,0.00853142,0.0242642
id21463,0.175963,0.685026,0.13904
id18922,0.0324065,0.00320995,0.964413
id17166,0.239942,0.610744,0.149343
id07458,0.531664,0.407837,0.0605294
id01801,0.0532255,0.0887188,0.858086
id10529,0.960522,0.0279322,0.0115759
id08774,0.00406199,0.988649,0.00731852
id22292,0.111081,0.00356292,0.885386
id14044,0.947284,0.00319166,0.049554
id20234,0.314416,0.601286,0.0843276
id26960,0.778597,0.0286712,0.192762
id20809,0.0654753,0.893166,0.0413887
id20365,0.988989,0.00837771,0.00266315
id09182,0.873823,0.112835,0.0133726
id27671,0.324472,0.289948,0.38561
id26438,0.276463,0.370574,0.352993
id22712,0.554615,0.172057,0.273358
id13988,0.107708,0.00354646,0.888776
id01727,0.951033,0.0162105,0.0327865
id27147,0.7448,0.17578,0.0794501
id23213,0.678152,0.229956,0.0919217
id21969,0.0184519,0.442631,0.538947
id12062,0.908189,0.0561629,0.0356784
id26579,0.032241,0.466095,0.501694
id20568,0.464917,0.0450151,0.490097
id04399,0.518057,0.167522,0.314451
id26756,0.171155,0.689264,0.139611
id04580,0.0624978,0.145807,0.791725
id16349,0.128903,0.0835457,0.787582
id23583,0.0512852,0.894394,0.0543505
id14643,0.916832,0.016392,0.0668058
id22604,0.953505,0.0119104,0.0346152
id25973,0.00181535,0.989078,0.00913705
id07553,0.0928497,0.560361,0.346819
id05614,0.343181,0.0499731,0.606875
id15320,0.136702,0.072623,0.790705
id01016,0.436894,0.219008,0.344128
id11463,0.0232,0.961734,0.0150957
id18655,0.269573,0.719416,0.0110416
id22527,0.0142085,0.0871779,0.898643
id05458,0.0362755,0.934922,0.0288323
id08802,0.104405,0.240343,0.655282
id11573,0.30749,0.128097,0.564443
id16935,0.00554558,0.0100174,0.984467
id27417,0.258954,0.0114015,0.729674
id27781,0.753714,0.0789654,0.16735
id21873,0.867234,0.0287142,0.104082
id20624,0.0330037,0.00863365,0.958393
id19660,0.0117314,0.805384,0.182915
id03783,0.952281,0.00746264,0.0402858
id22172,0.243089,0.547117,0.209824
id20709,0.999604,7.52189e-05,0.000350784
id12524,0.950305,0.0296298,0.0200955
id27650,0.0293222,0.89604,0.0746683
id09501,0.036424,0.606392,0.357214
id20840,0.290053,0.526707,0.18327
id09960,0.00364821,0.000384876,0.995997
id13916,0.265585,0.00286754,0.731578
id00249,0.110502,0.297712,0.591817
id02540,0.783723,0.0554242,0.160883
id23326,0.0580372,0.0103125,0.93168
id14632,0.628697,0.310117,0.0612159
id25512,0.00116381,0.294138,0.704728
id10628,0.980517,0.0163945,0.00311869
id08490,0.0655465,0.833749,0.100734
id09084,0.817962,0.0107814,0.171287
id27553,0.012477,0.959133,0.0284201
id20930,0.279107,0.683177,0.0377463
id21337,0.513467,0.409434,0.0771291
id25537,0.0135574,0.169299,0.817173
id27349,0.447784,0.115704,0.436541
id25655,0.0647274,0.835569,0.0997333
id26464,0.471394,0.304717,0.223919
id00599,0.70086,0.00504321,0.294126
id06964,0.215176,0.563099,0.221755
id21875,0.589361,0.0189359,0.391733
id27488,0.677075,0.159286,0.163668
id07980,0.0594475,0.225755,0.714828
id12995,0.245815,0.0704831,0.683732
id08094,0.127611,0.664958,0.207462
id02134,0.333631,0.0347964,0.631603
id14311,0.65966,0.133491,0.206879
id06514,0.7755,0.00381211,0.220717
id19775,0.0603268,0.0217642,0.917939
id18618,0.0459753,0.710873,0.243182
id26593,0.930093,0.021289,0.0486485
id11975,0.0351624,0.877122,0.0877458
id07853,0.00791417,1.50823e-05,0.992101
id16848,0.83532,0.0933086,0.0714018
id11595,0.0279205,0.913768,0.0583412
id24777,0.0809465,0.842106,0.0769776
id07824,0.876668,0.0539145,0.0694474
id23007,0.397194,0.0438874,0.558949
id04805,0.0641085,0.306644,0.629277
id00504,0.844479,0.02236,0.133191
id24331,0.0135262,0.848939,0.137565
id03914,0.0104494,0.014643,0.974938
id16299,0.532481,0.378293,0.0892562
id05565,0.227974,0.405876,0.36618
id27934,0.0487367,0.939267,0.0120263
id17027,0.975167,0.00639171,0.0184715
id02785,0.364215,0.430639,0.205176
id16094,0.696252,0.165246,0.138532
id22435,0.119997,0.149623,0.73041
id10586,0.0391284,0.0121568,0.948745
id06467,0.221202,0.73812,0.0407079
id18227,0.941451,0.0125588,0.04602
id02286,0.00493289,0.983132,0.0119653
id07393,0.0925553,0.728624,0.17885
id11640,0.115237,0.702327,0.182466
id15718,0.123021,0.0561658,0.820843
id23756,0.00797457,0.978356,0.0136999
id14564,0.0389898,0.0113988,0.949642
id24963,0.999772,2.0777e-05,0.000237634
id03069,0.808149,0.0134898,0.178392
id24648,0.881652,0.0747812,0.043597
id15920,0.160282,0.299121,0.540627
id11255,0.615648,0.0626681,0.321714
id00544,0.13533,0.028586,0.836114
id13211,0.894876,0.0280812,0.0770731
id26285,0.736783,0.0390764,0.224171
id19879,0.454633,0.129611,0.415787
id21440,0.733012,0.243804,0.0232136
id09539,0.114588,0.264542,0.6209
id10781,0.0304678,0.907982,0.0615798
id06557,0.0750441,0.000332521,0.924653
id16747,0.206218,0.0276849,0.766127
id14358,0.195353,0.598627,0.20605
id05250,0.783931,0.0054066,0.210693
id02390,0.0427699,0.0155588,0.941701
id14790,0.975644,0.0229153,0.00147102
id14355,0.0693233,0.390331,0.540376
id23157,0.787362,0.0834927,0.129175
id20324,0.120871,0.00914978,0.87001
id01870,0.0217679,0.821736,0.156527
id01079,0.0171033,0.961453,0.0214732
id03392,0.942584,0.025742,0.0317044
id22758,0.597814,0.0514359,0.35078
id05599,0.512023,0.374856,0.113151
id07189,0.00699903,0.010949,0.982082
id13364,0.530589,0.0554372,0.414004
id00902,0.394428,0.527968,0.0776341
id07164,0.661128,0.306312,0.0325895
id27290,0.307519,0.463332,0.229179
id18931,0.386197,0.438038,0.175795
id22165,0.344347,0.3601,0.295583
id14677,0.0434603,0.944558,0.012012
id18987,0.76373,0.0117225,0.224578
id13143,0.00825951,0.957245,0.0345257
id18589,0.467509,0.00349276,0.529028
id01635,0.0169926,0.805589,0.177448
id02661,0.303522,0.686529,0.00997938
id12463,0.219893,0.671735,0.108402
id18461,0.513553,0.153784,0.332693
id12709,0.906324,0.0762061,0.0175001
id11957,0.0785081,0.860282,0.0612395
id13040,0.0279025,0.000392316,0.971735
id03953,0.110166,0.296047,0.593817
id02623,0.277767,0.459514,0.262749
id21479,0.023517,0.0726388,0.903874
id06976,0.101318,0.843454,0.0552578
id18721,0.747687,0.136908,0.115435
id12043,0.0987903,0.0826183,0.818621
id16526,0.0986862,0.828526,0.0728173
id03184,0.330558,0.00393909,0.665533
id23194,0.26142,0.147904,0.590706
id17544,0.299898,0.626158,0.0739734
id17314,0.289383,0.0881732,0.622474
id17306,0.880311,0.00284841,0.11687
id11044,0.657694,0.278116,0.0642207
id22762,0.317956,0.0289345,0.65314
id02797,0.0247725,0.00116578,0.974092
id13340,0.197745,0.107804,0.694481
id08131,0.776963,0.124225,0.0988424
id24181,0.0183626,0.936666,0.0450013
id20359,0.339332,0.213557,0.447141
id14736,0.18099,0.636141,0.182899
id09362,0.489949,0.218872,0.291209
id07987,0.121975,0.254935,0.62312
id01664,0.0139351,0.955029,0.0310661
id00096,0.719672,0.0463431,0.234015
id01475,0.0661098,0.717787,0.216134
id04020,0.166019,0.129362,0.70465
id09617,0.517029,0.0237861,0.459215
id13098,0.749557,0.206569,0.0439035
id19010,0.0294991,0.953656,0.0168753
id12754,0.922521,0.0422354,0.0352738
id25238,0.856872,0.00604234,0.137116
id14896,0.388276,0.238073,0.37368
id16827,0.432971,0.0389899,0.528069
id11685,0.221395,0.271618,0.507017
id10496,0.231825,0.370185,0.39802
id08073,0.403543,0.136866,0.459622
id08504,0.351853,0.0305668,0.61761
id25872,0.0148686,0.000778981,0.984382
id09498,0.319168,0.589272,0.0915903
id23890,0.0271,0.962924,0.0100059
id15065,0.294137,0.392899,0.312994
id11197,0.140221,0.689046,0.170763
id02832,0.158847,0.600619,0.240564
id26969,0.876143,0.0263668,0.0975204
id25442,0.472165,0.00394906,0.523916
id09727,0.0125952,0.957645,0.0297895
id18592,0.0270345,0.0117413,0.961254
id11442,0.230812,0.632324,0.136893
id22071,0.739068,0.198084,0.0628781
id09700,0.338628,0.0392769,0.622125
id20265,0.821343,0.0111662,0.167521
id23687,0.984637,0.00852377,0.00686956
id01055,0.055103,0.856954,0.0879726
id08519,0.957998,0.0102761,0.0317558
id05922,0.278763,0.643392,0.0778748
id02918,0.0455202,0.949457,0.00505233
id14502,0.789143,0.130766,0.0801214
id01642,0.229297,0.259828,0.510905
id21251,0.476946,0.515922,0.00716218
id09673,0.067406,0.517068,0.415556
id17837,0.0220287,0.0157252,0.962276
id24245,0.762793,0.0289397,0.208297
id15837,0.0154975,4.26525e-05,0.98449
id13077,0.073296,0.490595,0.436139
id23079,0.21861,0.669829,0.111591
id12938,0.0761303,0.103544,0.820356
id12144,0.00150575,0.013387,0.985137
id06882,0.798966,0.0544946,0.146569
id06354,0.234617,0.00198361,0.763429
id23573,0.46364,0.058093,0.478297
id13800,0.0682985,0.00143628,0.930295
id26115,0.15009,0.260321,0.589619
id21179,0.327844,0.00348683,0.668699
id00125,0.952977,0.0216612,0.025392
id22600,0.573883,0.216912,0.209235
id15726,0.152968,0.000188184,0.846874
id08078,0.497539,0.170396,0.332096
id20091,0.00455205,0.967774,0.0277043
id00026,0.777906,0.10144,0.120685
id03698,0.457553,0.205875,0.336602
id09198,0.876661,0.00846718,0.114902
id12520,0.850202,0.017776,0.132052
id16277,0.150667,0.0822647,0.767098
id17964,0.0211501,0.179443,0.799437
id24040,0.321044,0.447014,0.231972
id17613,0.865568,0.0394374,0.0950245
id00157,0.87229,0.0018957,0.125844
id10012,0.163692,0.049437,0.786901
id02419,0.00483573,0.000471929,0.994722
id05562,0.401605,0.330387,0.268038
id09049,0.161176,0.809539,0.029315
id24915,0.234669,0.633188,0.132173
id02808,0.137376,0.198232,0.664421
id00167,0.708932,0.251714,0.0393831
id13451,0.383287,0.228362,0.388382
id24775,0.675124,0.0612164,0.26369
id10240,0.183853,0.613782,0.202395
id24597,0.536282,0.106757,0.356991
id15364,0.412444,0.370076,0.21751
id13191,0.0807742,0.620378,0.298878
id09592,0.0062475,0.072229,0.921553
id12083,0.267296,0.0131722,0.719561
id23492,0.258593,0.138766,0.602672
id06816,0.033052,0.0805377,0.88644
id16971,0.0466168,0.209334,0.744079
id05675,0.97473,0.0190109,0.00628931
id23037,0.0604309,0.0212367,0.918362
id00399,0.464684,0.00488397,0.530462
id05925,0.0324408,0.693992,0.273597
id01834,0.646385,0.228801,0.124844
id20350,0.0230248,0.000211929,0.976793
id18961,0.492195,0.14263,0.365205
id02132,0.218373,0.486613,0.295044
id26609,0.77818,0.216533,0.00531696
id16532,0.0756326,0.728055,0.196343
id23289,0.573054,0.264416,0.16256
id26621,0.927508,0.0437095,0.0288123
id03254,0.14078,0.784981,0.0742688
